qubit_id,epoch_number,t1,t2,readout_error,single_gate_error,two_gate_error,frequency,temperature,noise_drift,drift_rate,backend_status,backend_name,timestamp,version,is_deleted,t1_base,t2_base,frequency_base,readout_base,single_gate_base,qhi,run_id
Q127,13,1947.6415418399345,1308.0387779301836,0.2813527116370835,0.06890600976587627,0.01039,11.250964046479229,15.038542327416687,4.882938128640118e-07,-5.848256371986508,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:30.809519+00:00,1,False,2025.0,1360.0,11.25,0.264,0.0655,0.894922383579112,"Run - Aug 17, 2026 at 21:38:16"
Q128,13,1962.0678024771298,1317.6562850216474,0.28348271163708344,0.06943200976587627,0.01039,11.30096404647923,15.038542327416687,4.882938128640118e-07,-5.89160013703804,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:30.812514+00:00,1,False,2040.0,1370.0,11.3,0.266,0.066,0.894125583579112,"Run - Aug 17, 2026 at 21:38:16"
Q129,13,1976.4940631143254,1327.273792113111,0.28561271163708346,0.06995800976587627,0.01039,11.35096404647923,15.038542327416687,4.882938128640118e-07,-5.934943902089344,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:30.815531+00:00,1,False,2055.0,1380.0,11.350000000000001,0.268,0.0665,0.8933287835791122,"Run - Aug 17, 2026 at 21:38:16"
Q130,13,1990.9203237515208,1336.8912992045748,0.2877427116370835,0.07048400976587627,0.01039,11.40096404647923,15.038542327416687,4.882938128640118e-07,-5.978287667140648,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:30.818512+00:00,1,False,2070.0,1390.0,11.4,0.27,0.067,0.8925319835791121,"Run - Aug 17, 2026 at 21:38:16"
Q131,13,2005.3465843887163,1346.5088062960385,0.28987271163708345,0.07101000976587626,0.01039,11.45096404647923,15.038542327416687,4.882938128640118e-07,-6.021631432191953,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:30.821517+00:00,1,False,2085.0,1400.0,11.450000000000001,0.272,0.0675,0.8917351835791121,"Run - Aug 17, 2026 at 21:38:16"
Q132,13,2019.772845025912,1356.126313387502,0.29200271163708347,0.07153600976587626,0.01039,11.500964046479229,15.038542327416687,4.882938128640118e-07,-6.064975197243257,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:30.822511+00:00,1,False,2100.0,1410.0,11.5,0.274,0.068,0.890938383579112,"Run - Aug 17, 2026 at 21:38:16"
Q0,14,115.16291864169699,86.35740723532291,0.010897089945997694,0.0021120075390225436,0.01042,4.900985826681116,15.039417989199539,3.7695112717165235e-07,-0.34352227440874117,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.166055+00:00,1,False,120.0,90.0,4.9,0.01,0.002,0.996097270754494,"Run - Aug 17, 2026 at 21:38:16"
Q1,14,129.54596535028423,95.94610504104776,0.013037089945997693,0.0026400075390225434,0.01042,4.950985826681116,15.039417989199539,3.7695112717165235e-07,-0.3867362030169943,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.168055+00:00,1,False,135.0,100.0,4.95,0.012,0.0025,0.995296870754494,"Run - Aug 17, 2026 at 21:38:16"
Q2,14,143.9290120588715,105.53480284677259,0.015177089945997695,0.0031680075390225436,0.01042,5.000985826681116,15.039417989199539,3.7695112717165235e-07,-0.429950131625219,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.171068+00:00,1,False,150.0,110.0,5.0,0.014,0.003,0.9944964707544939,"Run - Aug 17, 2026 at 21:38:16"
Q3,14,158.31205876745878,115.12350065249744,0.01731708994599769,0.0036960075390225435,0.01042,5.050985826681116,15.039417989199539,3.7695112717165235e-07,-0.4731640602334437,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.175124+00:00,1,False,165.0,120.0,5.050000000000001,0.016,0.0035,0.9936960707544938,"Run - Aug 17, 2026 at 21:38:16"
Q4,14,172.69510547604605,124.71219845822229,0.019457089945997694,0.004224007539022544,0.01042,5.100985826681116,15.039417989199539,3.7695112717165235e-07,-0.5163779888416968,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.177035+00:00,1,False,180.0,130.0,5.1000000000000005,0.018000000000000002,0.004,0.992895670754494,"Run - Aug 17, 2026 at 21:38:16"
Q5,14,187.07815218463332,134.30089626394712,0.021597089945997693,0.004752007539022544,0.01042,5.150985826681116,15.039417989199539,3.7695112717165235e-07,-0.5595919174499215,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.180861+00:00,1,False,195.0,140.0,5.15,0.02,0.0045000000000000005,0.9920952707544939,"Run - Aug 17, 2026 at 21:38:16"
Q6,14,201.4611988932206,143.88959406967197,0.02373708994599769,0.005280007539022543,0.01042,5.200985826681116,15.039417989199539,3.7695112717165235e-07,-0.6028058460581462,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.183485+00:00,1,False,210.0,150.0,5.2,0.022,0.005,0.991294870754494,"Run - Aug 17, 2026 at 21:38:16"
Q7,14,215.84424560180784,153.47829187539682,0.025877089945997692,0.005808007539022543,0.01042,5.250985826681116,15.039417989199539,3.7695112717165235e-07,-0.6460197746663994,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.186912+00:00,1,False,225.0,160.0,5.25,0.024,0.0055,0.990494470754494,"Run - Aug 17, 2026 at 21:38:16"
Q8,14,230.22729231039511,163.06698968112167,0.028017089945997695,0.006336007539022544,0.01042,5.300985826681116,15.039417989199539,3.7695112717165235e-07,-0.6892337032746241,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.190191+00:00,1,False,240.0,170.0,5.300000000000001,0.026000000000000002,0.006,0.9896940707544939,"Run - Aug 17, 2026 at 21:38:16"
Q9,14,244.6103390189824,172.65568748684652,0.0301570899459977,0.006864007539022545,0.01042,5.350985826681116,15.039417989199539,3.7695112717165235e-07,-0.7324476318828488,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.193186+00:00,1,False,255.0,180.0,5.3500000000000005,0.028000000000000004,0.006500000000000001,0.988893670754494,"Run - Aug 17, 2026 at 21:38:16"
Q10,14,258.99338572756966,182.24438529257137,0.0322970899459977,0.0073920075390225435,0.01042,5.400985826681116,15.039417989199539,3.7695112717165235e-07,-0.7756615604910735,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.195718+00:00,1,False,270.0,190.0,5.4,0.03,0.007,0.9880932707544938,"Run - Aug 17, 2026 at 21:38:16"
Q11,14,273.37643243615696,191.8330830982962,0.034437089945997694,0.007920007539022543,0.01042,5.450985826681116,15.039417989199539,3.7695112717165235e-07,-0.8188754890992982,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.198032+00:00,1,False,285.0,200.0,5.45,0.032,0.0075,0.9872928707544939,"Run - Aug 17, 2026 at 21:38:16"
Q12,14,287.7594791447442,201.42178090402106,0.0365770899459977,0.008448007539022544,0.01042,5.500985826681116,15.039417989199539,3.7695112717165235e-07,-0.8620894177075229,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.202064+00:00,1,False,300.0,210.0,5.5,0.034,0.008,0.986492470754494,"Run - Aug 17, 2026 at 21:38:16"
Q13,14,302.1425258533315,211.01047870974588,0.0387170899459977,0.008976007539022545,0.01042,5.550985826681116,15.039417989199539,3.7695112717165235e-07,-0.9053033463157476,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.205073+00:00,1,False,315.0,220.0,5.550000000000001,0.036000000000000004,0.0085,0.985692070754494,"Run - Aug 17, 2026 at 21:38:16"
Q14,14,316.52557256191875,220.59917651547073,0.040857089945997696,0.009504007539022545,0.01042,5.600985826681116,15.039417989199539,3.7695112717165235e-07,-0.9485172749239723,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.209068+00:00,1,False,330.0,230.0,5.6000000000000005,0.038,0.009000000000000001,0.9848916707544939,"Run - Aug 17, 2026 at 21:38:16"
Q15,14,330.908619270506,230.18787432119558,0.0429970899459977,0.010032007539022544,0.01042,5.650985826681116,15.039417989199539,3.7695112717165235e-07,-0.9917312035322539,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.214586+00:00,1,False,345.0,240.0,5.65,0.04,0.0095,0.984091270754494,"Run - Aug 17, 2026 at 21:38:16"
Q16,14,345.2916659790933,239.77657212692043,0.0451370899459977,0.010560007539022543,0.01042,5.700985826681116,15.039417989199539,3.7695112717165235e-07,-1.0349451321404786,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.217106+00:00,1,False,360.0,250.0,5.7,0.042,0.01,0.9832908707544938,"Run - Aug 17, 2026 at 21:38:16"
Q17,14,359.67471268768054,249.36526993264528,0.047277089945997705,0.011088007539022544,0.01042,5.750985826681116,15.039417989199539,3.7695112717165235e-07,-1.0781590607487033,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.220115+00:00,1,False,375.0,260.0,5.75,0.044000000000000004,0.0105,0.9824904707544939,"Run - Aug 17, 2026 at 21:38:16"
Q18,14,374.05775939626784,258.9539677383701,0.0494170899459977,0.011616007539022545,0.01042,5.800985826681116,15.039417989199539,3.7695112717165235e-07,-1.121372989356928,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.224111+00:00,1,False,390.0,270.0,5.800000000000001,0.046000000000000006,0.011000000000000001,0.981690070754494,"Run - Aug 17, 2026 at 21:38:16"
Q19,14,388.4408061048551,268.542665544095,0.0515570899459977,0.012144007539022544,0.01042,5.850985826681116,15.039417989199539,3.7695112717165235e-07,-1.1645869179651527,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.226501+00:00,1,False,405.0,280.0,5.8500000000000005,0.048,0.0115,0.9808896707544938,"Run - Aug 17, 2026 at 21:38:16"
Q20,14,402.8238528134424,278.1313633498198,0.0536970899459977,0.012672007539022544,0.01042,5.900985826681116,15.039417989199539,3.7695112717165235e-07,-1.2078008465733774,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.229034+00:00,1,False,420.0,290.0,5.9,0.05,0.012,0.9800892707544939,"Run - Aug 17, 2026 at 21:38:16"
Q21,14,417.20689952202963,287.72006115554467,0.0558370899459977,0.013200007539022545,0.01042,5.950985826681116,15.039417989199539,3.7695112717165235e-07,-1.251014775181602,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.231499+00:00,1,False,435.0,300.0,5.95,0.052000000000000005,0.0125,0.979288870754494,"Run - Aug 17, 2026 at 21:38:16"
Q22,14,431.5899462306169,297.3087589612695,0.0579770899459977,0.013728007539022544,0.01042,6.000985826681116,15.039417989199539,3.7695112717165235e-07,-1.2942287037898836,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.234496+00:00,1,False,450.0,310.0,6.0,0.054,0.013,0.9784884707544939,"Run - Aug 17, 2026 at 21:38:16"
Q23,14,445.9729929392042,306.89745676699437,0.0601170899459977,0.014256007539022545,0.01042,6.050985826681116,15.039417989199539,3.7695112717165235e-07,-1.3374426323980515,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.238039+00:00,1,False,465.0,320.0,6.050000000000001,0.056,0.0135,0.9776880707544939,"Run - Aug 17, 2026 at 21:38:16"
Q24,14,460.3560396477914,316.4861545727192,0.0622570899459977,0.014784007539022544,0.01042,6.100985826681116,15.039417989199539,3.7695112717165235e-07,-1.380656561006333,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.242033+00:00,1,False,480.0,330.0,6.1000000000000005,0.058,0.014,0.9768876707544939,"Run - Aug 17, 2026 at 21:38:16"
Q25,14,474.7390863563787,326.07485237844406,0.0643970899459977,0.015312007539022544,0.01042,6.150985826681116,15.039417989199539,3.7695112717165235e-07,-1.4238704896145578,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.247080+00:00,1,False,495.0,340.0,6.15,0.060000000000000005,0.0145,0.976087270754494,"Run - Aug 17, 2026 at 21:38:16"
Q26,14,489.12213306496596,335.6635501841689,0.0665370899459977,0.01584000753902255,0.01042,6.200985826681116,15.039417989199539,3.7695112717165235e-07,-1.4670844182227825,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.251075+00:00,1,False,510.0,350.0,6.2,0.062000000000000006,0.015000000000000001,0.9752868707544939,"Run - Aug 17, 2026 at 21:38:16"
Q27,14,503.5051797735532,345.25224798989376,0.0686770899459977,0.016368007539022546,0.01042,6.250985826681116,15.039417989199539,3.7695112717165235e-07,-1.510298346831064,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.255078+00:00,1,False,525.0,360.0,6.25,0.064,0.0155,0.974486470754494,"Run - Aug 17, 2026 at 21:38:16"
Q28,14,517.8882264821405,354.8409457956186,0.0708170899459977,0.016896007539022546,0.01042,6.300985826681116,15.039417989199539,3.7695112717165235e-07,-1.5535122754392887,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.258839+00:00,1,False,540.0,370.0,6.300000000000001,0.066,0.016,0.973686070754494,"Run - Aug 17, 2026 at 21:38:16"
Q29,14,532.2712731907278,364.42964360134346,0.0729570899459977,0.017424007539022547,0.01042,6.350985826681116,15.039417989199539,3.7695112717165235e-07,-1.5967262040473997,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.263296+00:00,1,False,555.0,380.0,6.3500000000000005,0.068,0.0165,0.972885670754494,"Run - Aug 17, 2026 at 21:38:16"
Q30,14,546.654319899315,374.0183414070683,0.07509708994599769,0.017952007539022548,0.01042,6.400985826681116,15.039417989199539,3.7695112717165235e-07,-1.6399401326557381,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.266381+00:00,1,False,570.0,390.0,6.4,0.06999999999999999,0.017,0.9720852707544939,"Run - Aug 17, 2026 at 21:38:16"
Q31,14,561.0373666079023,383.60703921279315,0.07723708994599769,0.01848000753902255,0.01042,6.450985826681116,15.039417989199539,3.7695112717165235e-07,-1.6831540612639628,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.269564+00:00,1,False,585.0,400.0,6.45,0.072,0.0175,0.9712848707544939,"Run - Aug 17, 2026 at 21:38:16"
Q32,14,575.4204133164895,393.195737018518,0.0793770899459977,0.01900800753902255,0.01042,6.500985826681116,15.039417989199539,3.7695112717165235e-07,-1.7263679898721875,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.273873+00:00,1,False,600.0,410.0,6.5,0.074,0.018000000000000002,0.970484470754494,"Run - Aug 17, 2026 at 21:38:16"
Q33,14,589.8034600250768,402.78443482424285,0.0815170899459977,0.01953600753902255,0.01042,6.550985826681116,15.039417989199539,3.7695112717165235e-07,-1.769581918480526,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.275940+00:00,1,False,615.0,420.0,6.550000000000001,0.076,0.018500000000000003,0.9696840707544939,"Run - Aug 17, 2026 at 21:38:16"
Q34,14,604.1865067336641,412.37313262996764,0.0836570899459977,0.02006400753902255,0.01042,6.600985826681116,15.039417989199539,3.7695112717165235e-07,-1.812795847088637,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.277936+00:00,1,False,630.0,430.0,6.6000000000000005,0.078,0.019000000000000003,0.9688836707544939,"Run - Aug 17, 2026 at 21:38:16"
Q35,14,618.5695534422514,421.9618304356925,0.0857970899459977,0.02059200753902255,0.01042,6.650985826681116,15.039417989199539,3.7695112717165235e-07,-1.8560097756968617,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.280948+00:00,1,False,645.0,440.0,6.65,0.08,0.019500000000000003,0.968083270754494,"Run - Aug 17, 2026 at 21:38:16"
Q36,14,632.9526001508386,431.55052824141734,0.0879370899459977,0.021120007539022552,0.01042,6.700985826681116,15.039417989199539,3.7695112717165235e-07,-1.8992237043050864,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.283420+00:00,1,False,660.0,450.0,6.7,0.082,0.020000000000000004,0.9672828707544939,"Run - Aug 17, 2026 at 21:38:16"
Q37,14,647.3356468594259,441.1392260471422,0.0900770899459977,0.021648007539022542,0.01042,6.750985826681116,15.039417989199539,3.7695112717165235e-07,-1.9424376329134247,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.286802+00:00,1,False,675.0,460.0,6.75,0.08399999999999999,0.020499999999999997,0.9664824707544939,"Run - Aug 17, 2026 at 21:38:16"
Q38,14,661.7186935680131,450.72792385286704,0.0922170899459977,0.022176007539022543,0.01042,6.800985826681116,15.039417989199539,3.7695112717165235e-07,-1.9856515615216495,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.290345+00:00,1,False,690.0,470.0,6.800000000000001,0.086,0.020999999999999998,0.965682070754494,"Run - Aug 17, 2026 at 21:38:16"
Q39,14,676.1017402766005,460.3166216585919,0.09435708994599769,0.022704007539022544,0.01042,6.850985826681116,15.039417989199539,3.7695112717165235e-07,-2.0288654901297605,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.292201+00:00,1,False,705.0,480.0,6.8500000000000005,0.088,0.0215,0.9648816707544939,"Run - Aug 17, 2026 at 21:38:16"
Q40,14,690.4847869851877,469.90531946431673,0.09649708994599769,0.023232007539022544,0.01042,6.900985826681116,15.039417989199539,3.7695112717165235e-07,-2.072079418738099,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.296829+00:00,1,False,720.0,490.0,6.9,0.09,0.022,0.9640812707544939,"Run - Aug 17, 2026 at 21:38:16"
Q41,14,704.867833693775,479.4940172700416,0.0986370899459977,0.023760007539022545,0.01042,6.950985826681117,15.039417989199539,3.7695112717165235e-07,-2.1152933473463236,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.300271+00:00,1,False,735.0,500.0,6.950000000000001,0.092,0.0225,0.963280870754494,"Run - Aug 17, 2026 at 21:38:16"
Q42,14,719.2508804023622,489.08271507576643,0.1007770899459977,0.024288007539022546,0.01042,7.000985826681116,15.039417989199539,3.7695112717165235e-07,-2.1585072759545483,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.304370+00:00,1,False,750.0,510.0,7.0,0.094,0.023,0.962480470754494,"Run - Aug 17, 2026 at 21:38:16"
Q43,14,733.6339271109496,498.6714128814913,0.1029170899459977,0.024816007539022546,0.01042,7.050985826681116,15.039417989199539,3.7695112717165235e-07,-2.2017212045626593,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.308377+00:00,1,False,765.0,520.0,7.050000000000001,0.096,0.0235,0.9616800707544939,"Run - Aug 17, 2026 at 21:38:16"
Q44,14,748.0169738195368,508.2601106872161,0.10505708994599769,0.025344007539022547,0.01042,7.100985826681116,15.039417989199539,3.7695112717165235e-07,-2.2449351331709977,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.311373+00:00,1,False,780.0,530.0,7.1000000000000005,0.09799999999999999,0.024,0.960879670754494,"Run - Aug 17, 2026 at 21:38:16"
Q45,14,762.4000205281241,517.8488084929409,0.10719708994599769,0.025872007539022548,0.01042,7.150985826681116,15.039417989199539,3.7695112717165235e-07,-2.2881490617792224,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.314375+00:00,1,False,795.0,540.0,7.15,0.09999999999999999,0.0245,0.9600792707544938,"Run - Aug 17, 2026 at 21:38:16"
Q46,14,776.7830672367113,527.4375062986658,0.1093370899459977,0.02640000753902255,0.01042,7.200985826681117,15.039417989199539,3.7695112717165235e-07,-2.331362990387447,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.317910+00:00,1,False,810.0,550.0,7.200000000000001,0.102,0.025,0.9592788707544939,"Run - Aug 17, 2026 at 21:38:16"
Q47,14,791.1661139452985,537.0262041043906,0.1114770899459977,0.02692800753902255,0.01042,7.250985826681116,15.039417989199539,3.7695112717165235e-07,-2.3745769189957855,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.320918+00:00,1,False,825.0,560.0,7.25,0.104,0.025500000000000002,0.958478470754494,"Run - Aug 17, 2026 at 21:38:16"
Q48,14,805.5491606538859,546.6149019101155,0.1136170899459977,0.02745600753902255,0.01042,7.300985826681116,15.039417989199539,3.7695112717165235e-07,-2.4177908476038965,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.325150+00:00,1,False,840.0,570.0,7.300000000000001,0.106,0.026000000000000002,0.9576780707544938,"Run - Aug 17, 2026 at 21:38:16"
Q49,14,819.9322073624732,556.2035997158403,0.1157570899459977,0.02798400753902255,0.01042,7.350985826681116,15.039417989199539,3.7695112717165235e-07,-2.461004776212121,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.329154+00:00,1,False,855.0,580.0,7.3500000000000005,0.108,0.026500000000000003,0.9568776707544939,"Run - Aug 17, 2026 at 21:38:16"
Q50,14,834.3152540710604,565.7922975215652,0.11789708994599771,0.02851200753902255,0.01042,7.400985826681116,15.039417989199539,3.7695112717165235e-07,-2.504218704820346,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.333496+00:00,1,False,870.0,590.0,7.4,0.11,0.027000000000000003,0.956077270754494,"Run - Aug 17, 2026 at 21:38:16"
Q51,14,848.6983007796476,575.38099532729,0.12003708994599771,0.029040007539022552,0.01042,7.450985826681117,15.039417989199539,3.7695112717165235e-07,-2.5474326334286843,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.336746+00:00,1,False,885.0,600.0,7.450000000000001,0.112,0.027500000000000004,0.9552768707544939,"Run - Aug 17, 2026 at 21:38:16"
Q52,14,863.0813474882349,584.9696931330149,0.1221770899459977,0.02956800753902255,0.01042,7.500985826681116,15.039417989199539,3.7695112717165235e-07,-2.590646562036909,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.341776+00:00,1,False,900.0,610.0,7.5,0.114,0.028000000000000004,0.9544764707544939,"Run - Aug 17, 2026 at 21:38:16"
Q53,14,877.4643941968222,594.5583909387396,0.12431708994599769,0.030096007539022543,0.01042,7.550985826681116,15.039417989199539,3.7695112717165235e-07,-2.63386049064502,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.346288+00:00,1,False,915.0,620.0,7.550000000000001,0.11599999999999999,0.028499999999999998,0.953676070754494,"Run - Aug 17, 2026 at 21:38:16"
Q54,14,891.8474409054095,604.1470887444646,0.1264570899459977,0.030624007539022544,0.01042,7.600985826681116,15.039417989199539,3.7695112717165235e-07,-2.6770744192532447,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.350309+00:00,1,False,930.0,630.0,7.6000000000000005,0.118,0.028999999999999998,0.9528756707544939,"Run - Aug 17, 2026 at 21:38:16"
Q55,14,906.2304876139967,613.7357865501893,0.1285970899459977,0.031152007539022544,0.01042,7.650985826681116,15.039417989199539,3.7695112717165235e-07,-2.720288347861583,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.371618+00:00,1,False,945.0,640.0,7.65,0.12,0.0295,0.9520752707544939,"Run - Aug 17, 2026 at 21:38:16"
Q56,14,920.613534322584,623.3244843559143,0.1307370899459977,0.031680007539022545,0.01042,7.700985826681117,15.039417989199539,3.7695112717165235e-07,-2.763502276469808,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.383193+00:00,1,False,960.0,650.0,7.700000000000001,0.122,0.03,0.951274870754494,"Run - Aug 17, 2026 at 21:38:16"
Q57,14,934.9965810311712,632.913182161639,0.1328770899459977,0.032208007539022546,0.01042,7.750985826681116,15.039417989199539,3.7695112717165235e-07,-2.8067162050780325,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.387186+00:00,1,False,975.0,660.0,7.75,0.124,0.0305,0.9504744707544939,"Run - Aug 17, 2026 at 21:38:16"
Q58,14,949.3796277397586,642.501879967364,0.13501708994599768,0.032736007539022546,0.01042,7.800985826681116,15.039417989199539,3.7695112717165235e-07,-2.8499301336862572,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.391177+00:00,1,False,990.0,670.0,7.800000000000001,0.126,0.031,0.949674070754494,"Run - Aug 17, 2026 at 21:38:16"
Q59,14,963.7626744483458,652.0905777730887,0.13715708994599768,0.03326400753902255,0.01042,7.850985826681116,15.039417989199539,3.7695112717165235e-07,-2.893144062294482,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.394505+00:00,1,False,1005.0,680.0,7.8500000000000005,0.128,0.0315,0.9488736707544938,"Run - Aug 17, 2026 at 21:38:16"
Q60,14,978.1457211569331,661.6792755788135,0.13929708994599768,0.03379200753902255,0.01042,7.900985826681116,15.039417989199539,3.7695112717165235e-07,-2.9363579909027067,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.397530+00:00,1,False,1020.0,690.0,7.9,0.13,0.032,0.9480732707544939,"Run - Aug 17, 2026 at 21:38:16"
Q61,14,992.5287678655203,671.2679733845384,0.14143708994599768,0.03432000753902255,0.01042,7.950985826681117,15.039417989199539,3.7695112717165235e-07,-2.9795719195109314,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.401544+00:00,1,False,1035.0,700.0,7.950000000000001,0.132,0.0325,0.947272870754494,"Run - Aug 17, 2026 at 21:38:16"
Q62,14,1006.9118145741076,680.8566711902632,0.1435770899459977,0.03484800753902255,0.01042,8.000985826681115,15.039417989199539,3.7695112717165235e-07,-3.0227858481192698,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.405007+00:00,1,False,1050.0,710.0,8.0,0.134,0.033,0.9464724707544939,"Run - Aug 17, 2026 at 21:38:16"
Q63,14,1021.2948612826949,690.4453689959881,0.1457170899459977,0.03537600753902255,0.01042,8.050985826681115,15.039417989199539,3.7695112717165235e-07,-3.0659997767274945,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.409251+00:00,1,False,1065.0,720.0,8.05,0.136,0.0335,0.9456720707544939,"Run - Aug 17, 2026 at 21:38:16"
Q64,14,1035.677907991282,700.0340668017129,0.1478570899459977,0.03590400753902255,0.01042,8.100985826681116,15.039417989199539,3.7695112717165235e-07,-3.109213705335833,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.412248+00:00,1,False,1080.0,730.0,8.100000000000001,0.138,0.034,0.944871670754494,"Run - Aug 17, 2026 at 21:38:16"
Q65,14,1050.0609546998694,709.6227646074378,0.1499970899459977,0.03643200753902255,0.01042,8.150985826681115,15.039417989199539,3.7695112717165235e-07,-3.152427633943944,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.414806+00:00,1,False,1095.0,740.0,8.15,0.14,0.0345,0.9440712707544939,"Run - Aug 17, 2026 at 21:38:16"
Q66,14,1064.4440014084566,719.2114624131626,0.1521370899459977,0.03696000753902255,0.01042,8.200985826681116,15.039417989199539,3.7695112717165235e-07,-3.195641562552055,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.417329+00:00,1,False,1110.0,750.0,8.200000000000001,0.14200000000000002,0.035,0.9432708707544939,"Run - Aug 17, 2026 at 21:38:16"
Q67,14,1078.827048117044,728.8001602188875,0.1542770899459977,0.03748800753902255,0.01042,8.250985826681115,15.039417989199539,3.7695112717165235e-07,-3.2388554911603933,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.420329+00:00,1,False,1125.0,760.0,8.25,0.14400000000000002,0.035500000000000004,0.9424704707544939,"Run - Aug 17, 2026 at 21:38:16"
Q68,14,1093.2100948256311,738.3888580246123,0.1564170899459977,0.03801600753902255,0.01042,8.300985826681115,15.039417989199539,3.7695112717165235e-07,-3.2820694197687317,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:10:42.424033+00:00,1,False,1140.0,770.0,8.3,0.14600000000000002,0.036000000000000004,0.9416700707544939,"Run - Aug 17, 2026 at 21:38:16"
